sequence_id,prediction,confidence
sco_42464at7157_Anopheles_albimanus,sco42464at7157,1.0
sco_42468at7157_Anopheles_albimanus,sco42468at7157,1.0
sco_42479at7157_Anopheles_albimanus,sco42479at7157,1.0
sco_42481at7157_Anopheles_albimanus,sco42481at7157,1.0
sco_42484at7157_Anopheles_albimanus,sco42484at7157,1.0
sco_42485at7157_Anopheles_albimanus,sco42485at7157,1.0
sco_42488at7157_Anopheles_albimanus,sco42488at7157,1.0
sco_42491at7157_Anopheles_albimanus,sco42491at7157,1.0
sco_42511at7157_Anopheles_albimanus,sco42511at7157,1.0
sco_42513at7157_Anopheles_albimanus,sco42513at7157,1.0
sco_42536at7157_Anopheles_albimanus,sco42536at7157,1.0
sco_42540at7157_Anopheles_albimanus,sco42540at7157,1.0
sco_4254at7157_Anopheles_albimanus,sco4254at7157,1.0
sco_42551at7157_Anopheles_albimanus,sco42551at7157,1.0
sco_4255at7157_Anopheles_albimanus,sco4255at7157,1.0
sco_42567at7157_Anopheles_albimanus,sco42567at7157,1.0
sco_42568at7157_Anopheles_albimanus,sco42568at7157,1.0
sco_42569at7157_Anopheles_albimanus,sco42569at7157,1.0
sco_42570at7157_Anopheles_albimanus,sco42570at7157,1.0
sco_42571at7157_Anopheles_albimanus,sco42571at7157,1.0
sco_42581at7157_Anopheles_albimanus,sco42581at7157,1.0
sco_42584at7157_Anopheles_albimanus,sco42584at7157,1.0
sco_42589at7157_Anopheles_albimanus,sco42589at7157,1.0
sco_4258at7157_Anopheles_albimanus,sco4258at7157,1.0
sco_42593at7157_Anopheles_albimanus,sco42593at7157,1.0
sco_42600at7157_Anopheles_albimanus,sco42600at7157,1.0
sco_4260at7157_Anopheles_albimanus,sco4260at7157,1.0
sco_42613at7157_Anopheles_albimanus,sco42613at7157,1.0
sco_42614at7157_Anopheles_albimanus,sco42614at7157,1.0
sco_42618at7157_Anopheles_albimanus,sco42618at7157,1.0
sco_42631at7157_Anopheles_albimanus,sco42631at7157,1.0
sco_42633at7157_Anopheles_albimanus,sco42633at7157,1.0
sco_42641at7157_Anopheles_albimanus,sco42641at7157,1.0
sco_42643at7157_Anopheles_albimanus,sco42643at7157,1.0
sco_42644at7157_Anopheles_albimanus,sco42644at7157,1.0
sco_42646at7157_Anopheles_albimanus,sco42646at7157,1.0
sco_42649at7157_Anopheles_albimanus,sco42649at7157,1.0
sco_42652at7157_Anopheles_albimanus,sco42652at7157,1.0
sco_42653at7157_Anopheles_albimanus,sco42653at7157,1.0
sco_42654at7157_Anopheles_albimanus,sco42654at7157,1.0
sco_42655at7157_Anopheles_albimanus,sco42655at7157,1.0
sco_42660at7157_Anopheles_albimanus,sco42660at7157,0.99973387
sco_42664at7157_Anopheles_albimanus,sco42664at7157,1.0
sco_42671at7157_Anopheles_albimanus,sco42671at7157,1.0
sco_42672at7157_Anopheles_albimanus,sco42672at7157,1.0
sco_42680at7157_Anopheles_albimanus,sco42680at7157,1.0
sco_42684at7157_Anopheles_albimanus,sco42684at7157,1.0
sco_42691at7157_Anopheles_albimanus,sco42691at7157,1.0
sco_42701at7157_Anopheles_albimanus,sco42701at7157,1.0
sco_42703at7157_Anopheles_albimanus,sco42703at7157,1.0
sco_42720at7157_Anopheles_albimanus,sco42720at7157,1.0
sco_42721at7157_Anopheles_albimanus,sco42721at7157,1.0
sco_42724at7157_Anopheles_albimanus,sco42724at7157,1.0
sco_42728at7157_Anopheles_albimanus,sco42728at7157,1.0
sco_42733at7157_Anopheles_albimanus,sco42733at7157,1.0
sco_42735at7157_Anopheles_albimanus,sco42735at7157,1.0
sco_42741at7157_Anopheles_albimanus,sco42741at7157,1.0
sco_42746at7157_Anopheles_albimanus,sco42746at7157,1.0
sco_42747at7157_Anopheles_albimanus,sco42747at7157,1.0
sco_42750at7157_Anopheles_albimanus,sco42750at7157,1.0
sco_42751at7157_Anopheles_albimanus,sco42751at7157,1.0
sco_42755at7157_Anopheles_albimanus,sco42755at7157,1.0
sco_42756at7157_Anopheles_albimanus,sco42756at7157,1.0
sco_42771at7157_Anopheles_albimanus,sco42771at7157,1.0
sco_42783at7157_Anopheles_albimanus,sco42783at7157,1.0
sco_42786at7157_Anopheles_albimanus,sco42786at7157,1.0
sco_42796at7157_Anopheles_albimanus,sco42796at7157,1.0
sco_42806at7157_Anopheles_albimanus,sco42806at7157,1.0
sco_42808at7157_Anopheles_albimanus,sco42808at7157,1.0
sco_42818at7157_Anopheles_albimanus,sco42818at7157,1.0
sco_42819at7157_Anopheles_albimanus,sco42819at7157,1.0
sco_42824at7157_Anopheles_albimanus,sco42824at7157,1.0
sco_42831at7157_Anopheles_albimanus,sco42831at7157,1.0
sco_42835at7157_Anopheles_albimanus,sco42835at7157,1.0
sco_4283at7157_Anopheles_albimanus,sco4283at7157,1.0
sco_42841at7157_Anopheles_albimanus,sco42841at7157,1.0
sco_42842at7157_Anopheles_albimanus,sco42842at7157,1.0
sco_42845at7157_Anopheles_albimanus,sco42845at7157,1.0
sco_42848at7157_Anopheles_albimanus,sco42848at7157,1.0
sco_42852at7157_Anopheles_albimanus,sco42852at7157,1.0
sco_42860at7157_Anopheles_albimanus,sco42860at7157,1.0
sco_42863at7157_Anopheles_albimanus,sco42863at7157,1.0
sco_42873at7157_Anopheles_albimanus,sco42873at7157,1.0
sco_42885at7157_Anopheles_albimanus,sco42885at7157,1.0
sco_42886at7157_Anopheles_albimanus,sco42886at7157,1.0
sco_42889at7157_Anopheles_albimanus,sco42889at7157,1.0
sco_42897at7157_Anopheles_albimanus,sco42897at7157,1.0
sco_42898at7157_Anopheles_albimanus,sco42898at7157,1.0
sco_42899at7157_Anopheles_albimanus,sco42899at7157,1.0
sco_42901at7157_Anopheles_albimanus,sco42901at7157,1.0
sco_42902at7157_Anopheles_albimanus,sco42902at7157,1.0
sco_42921at7157_Anopheles_albimanus,sco42921at7157,1.0
sco_42933at7157_Anopheles_albimanus,sco42933at7157,1.0
sco_42936at7157_Anopheles_albimanus,sco42936at7157,1.0
sco_42937at7157_Anopheles_albimanus,sco42937at7157,1.0
sco_42959at7157_Anopheles_albimanus,sco42959at7157,1.0
sco_42960at7157_Anopheles_albimanus,sco42960at7157,1.0
sco_42967at7157_Anopheles_albimanus,sco42967at7157,1.0
sco_42973at7157_Anopheles_albimanus,sco42973at7157,1.0
sco_42976at7157_Anopheles_albimanus,sco42976at7157,1.0
sco_42978at7157_Anopheles_albimanus,sco42978at7157,1.0
sco_42984at7157_Anopheles_albimanus,sco42984at7157,1.0
sco_42986at7157_Anopheles_albimanus,sco42986at7157,1.0
sco_42990at7157_Anopheles_albimanus,sco42990at7157,1.0
sco_42995at7157_Anopheles_albimanus,sco42995at7157,1.0
sco_42998at7157_Anopheles_albimanus,sco42998at7157,1.0
sco_43000at7157_Anopheles_albimanus,sco43000at7157,1.0
sco_43009at7157_Anopheles_albimanus,sco43009at7157,1.0
sco_4300at7157_Anopheles_albimanus,sco4300at7157,1.0
sco_43036at7157_Anopheles_albimanus,sco43036at7157,1.0
sco_43041at7157_Anopheles_albimanus,sco43041at7157,1.0
sco_43042at7157_Anopheles_albimanus,sco43042at7157,1.0
sco_43045at7157_Anopheles_albimanus,sco43045at7157,1.0
sco_43050at7157_Anopheles_albimanus,sco43050at7157,1.0
sco_43053at7157_Anopheles_albimanus,sco43053at7157,1.0
sco_43054at7157_Anopheles_albimanus,sco43054at7157,1.0
sco_43057at7157_Anopheles_albimanus,sco43057at7157,1.0
sco_43065at7157_Anopheles_albimanus,sco43065at7157,1.0
sco_43077at7157_Anopheles_albimanus,sco43077at7157,1.0
sco_43080at7157_Anopheles_albimanus,sco43080at7157,1.0
sco_43083at7157_Anopheles_albimanus,sco43083at7157,1.0
sco_4308at7157_Anopheles_albimanus,sco4308at7157,1.0
sco_43096at7157_Anopheles_albimanus,sco43096at7157,1.0
sco_43098at7157_Anopheles_albimanus,sco43098at7157,1.0
sco_43101at7157_Anopheles_albimanus,sco43101at7157,1.0
sco_43112at7157_Anopheles_albimanus,sco43112at7157,1.0
sco_43114at7157_Anopheles_albimanus,sco43114at7157,1.0
sco_43116at7157_Anopheles_albimanus,sco43116at7157,1.0
sco_43117at7157_Anopheles_albimanus,sco43117at7157,1.0
sco_43122at7157_Anopheles_albimanus,sco43122at7157,1.0
sco_43137at7157_Anopheles_albimanus,sco43137at7157,1.0
sco_4313at7157_Anopheles_albimanus,sco4313at7157,1.0
sco_43145at7157_Anopheles_albimanus,sco43145at7157,1.0
sco_43152at7157_Anopheles_albimanus,sco43152at7157,1.0
sco_43154at7157_Anopheles_albimanus,sco43154at7157,1.0
sco_43156at7157_Anopheles_albimanus,sco43156at7157,1.0
sco_43159at7157_Anopheles_albimanus,sco43159at7157,1.0
sco_43163at7157_Anopheles_albimanus,sco43163at7157,1.0
sco_43166at7157_Anopheles_albimanus,sco43166at7157,1.0
sco_4319at7157_Anopheles_albimanus,sco4319at7157,1.0
sco_43205at7157_Anopheles_albimanus,sco43205at7157,1.0
sco_43209at7157_Anopheles_albimanus,sco43209at7157,1.0
sco_43230at7157_Anopheles_albimanus,sco43230at7157,1.0
sco_43235at7157_Anopheles_albimanus,sco43235at7157,1.0
sco_43236at7157_Anopheles_albimanus,sco43236at7157,1.0
sco_4323at7157_Anopheles_albimanus,sco4323at7157,1.0
sco_43242at7157_Anopheles_albimanus,sco43242at7157,1.0
sco_43250at7157_Anopheles_albimanus,sco43250at7157,1.0
sco_43251at7157_Anopheles_albimanus,sco43251at7157,1.0
sco_43252at7157_Anopheles_albimanus,sco43252at7157,1.0
sco_43258at7157_Anopheles_albimanus,sco43258at7157,1.0
sco_43259at7157_Anopheles_albimanus,sco43259at7157,1.0
sco_4325at7157_Anopheles_albimanus,sco4325at7157,1.0
sco_43261at7157_Anopheles_albimanus,sco43261at7157,1.0
sco_43284at7157_Anopheles_albimanus,sco43284at7157,1.0
sco_43286at7157_Anopheles_albimanus,sco43286at7157,1.0
sco_43297at7157_Anopheles_albimanus,sco43297at7157,1.0
sco_43298at7157_Anopheles_albimanus,sco43298at7157,1.0
sco_43300at7157_Anopheles_albimanus,sco43300at7157,1.0
sco_43301at7157_Anopheles_albimanus,sco43301at7157,1.0
sco_43302at7157_Anopheles_albimanus,sco43302at7157,1.0
sco_43303at7157_Anopheles_albimanus,sco43303at7157,1.0
sco_43309at7157_Anopheles_albimanus,sco6874at7157,1.0
sco_43317at7157_Anopheles_albimanus,sco43317at7157,1.0
sco_43322at7157_Anopheles_albimanus,sco43322at7157,1.0
sco_43330at7157_Anopheles_albimanus,sco43330at7157,1.0
sco_43331at7157_Anopheles_albimanus,sco43331at7157,1.0
sco_43342at7157_Anopheles_albimanus,sco43342at7157,1.0
sco_43343at7157_Anopheles_albimanus,sco43343at7157,1.0
sco_43349at7157_Anopheles_albimanus,sco43349at7157,1.0
sco_43358at7157_Anopheles_albimanus,sco43358at7157,1.0
sco_43377at7157_Anopheles_albimanus,sco43377at7157,1.0
sco_43378at7157_Anopheles_albimanus,sco43378at7157,1.0
sco_43381at7157_Anopheles_albimanus,sco43381at7157,1.0
sco_43382at7157_Anopheles_albimanus,sco43382at7157,1.0
sco_43383at7157_Anopheles_albimanus,sco43383at7157,1.0
sco_4338at7157_Anopheles_albimanus,sco4338at7157,1.0
sco_43391at7157_Anopheles_albimanus,sco43391at7157,1.0
sco_43392at7157_Anopheles_albimanus,sco43392at7157,1.0
sco_43394at7157_Anopheles_albimanus,sco43394at7157,1.0
sco_43398at7157_Anopheles_albimanus,sco43398at7157,1.0
sco_43400at7157_Anopheles_albimanus,sco43400at7157,1.0
sco_43406at7157_Anopheles_albimanus,sco43406at7157,1.0
sco_43410at7157_Anopheles_albimanus,sco43410at7157,1.0
sco_43411at7157_Anopheles_albimanus,sco43411at7157,1.0
sco_43417at7157_Anopheles_albimanus,sco43417at7157,1.0
sco_43418at7157_Anopheles_albimanus,sco43418at7157,1.0
sco_43424at7157_Anopheles_albimanus,sco43424at7157,1.0
sco_43427at7157_Anopheles_albimanus,sco43427at7157,1.0
sco_43434at7157_Anopheles_albimanus,sco43434at7157,1.0
sco_43450at7157_Anopheles_albimanus,sco43450at7157,1.0
sco_43456at7157_Anopheles_albimanus,sco43456at7157,1.0
sco_43461at7157_Anopheles_albimanus,sco43461at7157,1.0
sco_43463at7157_Anopheles_albimanus,sco43463at7157,1.0
sco_43464at7157_Anopheles_albimanus,sco43464at7157,1.0
sco_4346at7157_Anopheles_albimanus,sco4346at7157,1.0
sco_43488at7157_Anopheles_albimanus,sco43488at7157,1.0
sco_43498at7157_Anopheles_albimanus,sco43498at7157,1.0
sco_434at7157_Anopheles_albimanus,sco434at7157,1.0
sco_43500at7157_Anopheles_albimanus,sco43500at7157,1.0
sco_43507at7157_Anopheles_albimanus,sco43507at7157,1.0
sco_43511at7157_Anopheles_albimanus,sco43511at7157,1.0
sco_43513at7157_Anopheles_albimanus,sco43513at7157,1.0
sco_43514at7157_Anopheles_albimanus,sco43514at7157,1.0
sco_43516at7157_Anopheles_albimanus,sco43516at7157,1.0
sco_43517at7157_Anopheles_albimanus,sco43517at7157,1.0
sco_43518at7157_Anopheles_albimanus,sco43518at7157,1.0
sco_43522at7157_Anopheles_albimanus,sco43522at7157,1.0
sco_43525at7157_Anopheles_albimanus,sco43525at7157,1.0
sco_43537at7157_Anopheles_albimanus,sco43537at7157,1.0
sco_43542at7157_Anopheles_albimanus,sco43542at7157,1.0
sco_43552at7157_Anopheles_albimanus,sco43552at7157,1.0
sco_43556at7157_Anopheles_albimanus,sco43556at7157,1.0
sco_4355at7157_Anopheles_albimanus,sco4355at7157,1.0
sco_43564at7157_Anopheles_albimanus,sco43564at7157,1.0
sco_43567at7157_Anopheles_albimanus,sco43567at7157,1.0
sco_43572at7157_Anopheles_albimanus,sco43572at7157,1.0
sco_43574at7157_Anopheles_albimanus,sco43574at7157,1.0
sco_43577at7157_Anopheles_albimanus,sco43577at7157,1.0
sco_43578at7157_Anopheles_albimanus,sco43578at7157,1.0
sco_43580at7157_Anopheles_albimanus,sco43580at7157,1.0
sco_43582at7157_Anopheles_albimanus,sco43582at7157,1.0
sco_43587at7157_Anopheles_albimanus,sco43587at7157,1.0
sco_43589at7157_Anopheles_albimanus,sco43589at7157,1.0
sco_43601at7157_Anopheles_albimanus,sco43601at7157,1.0
sco_43607at7157_Anopheles_albimanus,sco43607at7157,1.0
sco_43613at7157_Anopheles_albimanus,sco43613at7157,1.0
sco_43614at7157_Anopheles_albimanus,sco43614at7157,1.0
sco_43619at7157_Anopheles_albimanus,sco43619at7157,1.0
sco_43621at7157_Anopheles_albimanus,sco43621at7157,1.0
sco_43622at7157_Anopheles_albimanus,sco43622at7157,1.0
sco_43623at7157_Anopheles_albimanus,sco43623at7157,1.0
sco_43625at7157_Anopheles_albimanus,sco43625at7157,1.0
sco_43628at7157_Anopheles_albimanus,sco43628at7157,1.0
sco_43630at7157_Anopheles_albimanus,sco43630at7157,1.0
sco_43643at7157_Anopheles_albimanus,sco43643at7157,1.0
sco_43644at7157_Anopheles_albimanus,sco43644at7157,1.0
sco_43652at7157_Anopheles_albimanus,sco43652at7157,1.0
sco_43654at7157_Anopheles_albimanus,sco43654at7157,1.0
sco_43657at7157_Anopheles_albimanus,sco43657at7157,1.0
sco_43665at7157_Anopheles_albimanus,sco43665at7157,1.0
sco_43666at7157_Anopheles_albimanus,sco43666at7157,1.0
sco_43667at7157_Anopheles_albimanus,sco43667at7157,1.0
sco_43669at7157_Anopheles_albimanus,sco43669at7157,1.0
sco_43674at7157_Anopheles_albimanus,sco43674at7157,1.0
sco_43677at7157_Anopheles_albimanus,sco43677at7157,1.0
sco_43681at7157_Anopheles_albimanus,sco43681at7157,1.0
sco_43686at7157_Anopheles_albimanus,sco43686at7157,1.0
sco_4368at7157_Anopheles_albimanus,sco4368at7157,1.0
sco_43693at7157_Anopheles_albimanus,sco43693at7157,1.0
sco_43696at7157_Anopheles_albimanus,sco43696at7157,1.0
sco_43697at7157_Anopheles_albimanus,sco43697at7157,1.0
sco_43699at7157_Anopheles_albimanus,sco43699at7157,1.0
sco_43701at7157_Anopheles_albimanus,sco43701at7157,1.0
sco_43704at7157_Anopheles_albimanus,sco43704at7157,1.0
sco_43705at7157_Anopheles_albimanus,sco43705at7157,1.0
sco_43706at7157_Anopheles_albimanus,sco43706at7157,1.0
sco_43711at7157_Anopheles_albimanus,sco43711at7157,1.0
sco_43716at7157_Anopheles_albimanus,sco43716at7157,0.9999924
sco_4371at7157_Anopheles_albimanus,sco4371at7157,1.0
sco_43721at7157_Anopheles_albimanus,sco43721at7157,1.0
sco_43727at7157_Anopheles_albimanus,sco43727at7157,1.0
sco_43729at7157_Anopheles_albimanus,sco43729at7157,1.0
sco_43734at7157_Anopheles_albimanus,sco43734at7157,1.0
sco_43757at7157_Anopheles_albimanus,sco43757at7157,1.0
sco_43769at7157_Anopheles_albimanus,sco43769at7157,1.0
sco_43772at7157_Anopheles_albimanus,sco43772at7157,1.0
sco_43773at7157_Anopheles_albimanus,sco43773at7157,1.0
sco_43788at7157_Anopheles_albimanus,sco43788at7157,1.0
sco_43797at7157_Anopheles_albimanus,sco43797at7157,1.0
sco_4379at7157_Anopheles_albimanus,sco4379at7157,1.0
sco_43803at7157_Anopheles_albimanus,sco43803at7157,1.0
sco_43809at7157_Anopheles_albimanus,sco43809at7157,1.0
sco_43812at7157_Anopheles_albimanus,sco43812at7157,1.0
sco_43814at7157_Anopheles_albimanus,sco43814at7157,1.0
sco_43815at7157_Anopheles_albimanus,sco43815at7157,1.0
sco_43816at7157_Anopheles_albimanus,sco43816at7157,1.0
sco_43817at7157_Anopheles_albimanus,sco43817at7157,1.0
sco_43824at7157_Anopheles_albimanus,sco43824at7157,1.0
sco_43833at7157_Anopheles_albimanus,sco43833at7157,1.0
sco_43838at7157_Anopheles_albimanus,sco43838at7157,1.0
sco_43839at7157_Anopheles_albimanus,sco43839at7157,1.0
sco_43840at7157_Anopheles_albimanus,sco43840at7157,1.0
sco_43844at7157_Anopheles_albimanus,sco43844at7157,1.0
sco_43852at7157_Anopheles_albimanus,sco43852at7157,1.0
sco_43853at7157_Anopheles_albimanus,sco43853at7157,1.0
sco_43857at7157_Anopheles_albimanus,sco43857at7157,1.0
sco_4386at7157_Anopheles_albimanus,sco4386at7157,1.0
sco_43870at7157_Anopheles_albimanus,sco43870at7157,1.0
sco_43885at7157_Anopheles_albimanus,sco43885at7157,1.0
sco_43891at7157_Anopheles_albimanus,sco43891at7157,1.0
sco_43895at7157_Anopheles_albimanus,sco38086at7157,1.0
sco_43909at7157_Anopheles_albimanus,sco43909at7157,1.0
sco_43911at7157_Anopheles_albimanus,sco43911at7157,1.0
sco_43912at7157_Anopheles_albimanus,sco43912at7157,1.0
sco_43916at7157_Anopheles_albimanus,sco43916at7157,1.0
sco_43917at7157_Anopheles_albimanus,sco43917at7157,1.0
sco_43942at7157_Anopheles_albimanus,sco43942at7157,1.0
sco_43944at7157_Anopheles_albimanus,sco43944at7157,1.0
sco_43947at7157_Anopheles_albimanus,sco43947at7157,1.0
sco_43953at7157_Anopheles_albimanus,sco43953at7157,1.0
sco_43970at7157_Anopheles_albimanus,sco43970at7157,1.0
sco_43975at7157_Anopheles_albimanus,sco43975at7157,1.0
sco_43982at7157_Anopheles_albimanus,sco43982at7157,1.0
sco_43983at7157_Anopheles_albimanus,sco43983at7157,1.0
sco_43987at7157_Anopheles_albimanus,sco43987at7157,1.0
sco_43989at7157_Anopheles_albimanus,sco43989at7157,1.0
sco_4398at7157_Anopheles_albimanus,sco4398at7157,1.0
sco_43995at7157_Anopheles_albimanus,sco43995at7157,1.0
sco_44002at7157_Anopheles_albimanus,sco44002at7157,1.0
sco_44008at7157_Anopheles_albimanus,sco44008at7157,1.0
sco_44010at7157_Anopheles_albimanus,sco44010at7157,1.0
sco_44017at7157_Anopheles_albimanus,sco44017at7157,1.0
sco_44026at7157_Anopheles_albimanus,sco44026at7157,1.0
sco_4402at7157_Anopheles_albimanus,sco4402at7157,1.0
sco_44030at7157_Anopheles_albimanus,sco44030at7157,1.0
sco_44031at7157_Anopheles_albimanus,sco44031at7157,1.0
sco_4403at7157_Anopheles_albimanus,sco4403at7157,1.0
sco_44041at7157_Anopheles_albimanus,sco44041at7157,1.0
sco_44048at7157_Anopheles_albimanus,sco44048at7157,1.0
sco_44050at7157_Anopheles_albimanus,sco44050at7157,1.0
sco_44055at7157_Anopheles_albimanus,sco44055at7157,1.0
sco_44058at7157_Anopheles_albimanus,sco44058at7157,1.0
sco_4405at7157_Anopheles_albimanus,sco4405at7157,1.0
sco_44061at7157_Anopheles_albimanus,sco44061at7157,1.0
sco_44070at7157_Anopheles_albimanus,sco44070at7157,1.0
sco_44072at7157_Anopheles_albimanus,sco44072at7157,1.0
sco_44073at7157_Anopheles_albimanus,sco44073at7157,1.0
sco_44077at7157_Anopheles_albimanus,sco44077at7157,1.0
sco_44079at7157_Anopheles_albimanus,sco44079at7157,1.0
sco_44083at7157_Anopheles_albimanus,sco44083at7157,1.0
sco_44087at7157_Anopheles_albimanus,sco44087at7157,1.0
sco_44091at7157_Anopheles_albimanus,sco44091at7157,1.0
sco_44092at7157_Anopheles_albimanus,sco44092at7157,1.0
sco_44093at7157_Anopheles_albimanus,sco44093at7157,1.0
sco_440at7157_Anopheles_albimanus,sco440at7157,1.0
sco_44101at7157_Anopheles_albimanus,sco44101at7157,1.0
sco_44103at7157_Anopheles_albimanus,sco44103at7157,1.0
sco_44113at7157_Anopheles_albimanus,sco44113at7157,1.0
sco_44116at7157_Anopheles_albimanus,sco44116at7157,1.0
sco_44117at7157_Anopheles_albimanus,sco44117at7157,1.0
sco_44132at7157_Anopheles_albimanus,sco44132at7157,1.0
sco_44136at7157_Anopheles_albimanus,sco44136at7157,1.0
sco_44138at7157_Anopheles_albimanus,sco44138at7157,1.0
sco_44139at7157_Anopheles_albimanus,sco44139at7157,1.0
sco_44143at7157_Anopheles_albimanus,sco44143at7157,1.0
sco_44148at7157_Anopheles_albimanus,sco44148at7157,1.0
sco_44157at7157_Anopheles_albimanus,sco44157at7157,1.0
sco_44159at7157_Anopheles_albimanus,sco44159at7157,1.0
sco_44163at7157_Anopheles_albimanus,sco44163at7157,1.0
sco_44176at7157_Anopheles_albimanus,sco44176at7157,1.0
sco_44177at7157_Anopheles_albimanus,sco44177at7157,1.0
sco_44178at7157_Anopheles_albimanus,sco44178at7157,1.0
sco_4417at7157_Anopheles_albimanus,sco4417at7157,1.0
sco_44181at7157_Anopheles_albimanus,sco44181at7157,1.0
sco_44188at7157_Anopheles_albimanus,sco44188at7157,1.0
sco_44198at7157_Anopheles_albimanus,sco44198at7157,1.0
sco_44205at7157_Anopheles_albimanus,sco44205at7157,1.0
sco_44208at7157_Anopheles_albimanus,sco44208at7157,1.0
sco_44209at7157_Anopheles_albimanus,sco44209at7157,1.0
sco_44213at7157_Anopheles_albimanus,sco44213at7157,1.0
sco_44217at7157_Anopheles_albimanus,sco44217at7157,1.0
sco_44221at7157_Anopheles_albimanus,sco44221at7157,1.0
sco_44224at7157_Anopheles_albimanus,sco44224at7157,1.0
sco_44226at7157_Anopheles_albimanus,sco44226at7157,1.0
sco_4422at7157_Anopheles_albimanus,sco4422at7157,1.0
sco_44235at7157_Anopheles_albimanus,sco44235at7157,1.0
sco_44236at7157_Anopheles_albimanus,sco44236at7157,1.0
sco_44245at7157_Anopheles_albimanus,sco44245at7157,1.0
sco_44268at7157_Anopheles_albimanus,sco10952at7157,0.97471726
sco_44269at7157_Anopheles_albimanus,sco44269at7157,1.0
sco_44295at7157_Anopheles_albimanus,sco44295at7157,1.0
sco_4429at7157_Anopheles_albimanus,sco4429at7157,1.0
sco_44300at7157_Anopheles_albimanus,sco44300at7157,1.0
sco_44301at7157_Anopheles_albimanus,sco44301at7157,1.0
sco_44303at7157_Anopheles_albimanus,sco44303at7157,1.0
sco_44304at7157_Anopheles_albimanus,sco44304at7157,1.0
sco_44309at7157_Anopheles_albimanus,sco44309at7157,1.0
sco_44315at7157_Anopheles_albimanus,sco44315at7157,1.0
sco_44322at7157_Anopheles_albimanus,sco44322at7157,1.0
sco_44324at7157_Anopheles_albimanus,sco44324at7157,1.0
sco_44336at7157_Anopheles_albimanus,sco44336at7157,1.0
sco_4433at7157_Anopheles_albimanus,sco4433at7157,1.0
sco_44347at7157_Anopheles_albimanus,sco44347at7157,1.0
sco_44349at7157_Anopheles_albimanus,sco44349at7157,1.0
sco_44352at7157_Anopheles_albimanus,sco44352at7157,1.0
sco_44356at7157_Anopheles_albimanus,sco44356at7157,1.0
sco_4435at7157_Anopheles_albimanus,sco4435at7157,1.0
sco_44366at7157_Anopheles_albimanus,sco44366at7157,1.0
sco_44368at7157_Anopheles_albimanus,sco44368at7157,1.0
sco_44378at7157_Anopheles_albimanus,sco44378at7157,1.0
sco_44382at7157_Anopheles_albimanus,sco44382at7157,1.0
sco_44384at7157_Anopheles_albimanus,sco44384at7157,1.0
sco_4439at7157_Anopheles_albimanus,sco4439at7157,1.0
sco_44417at7157_Anopheles_albimanus,sco44417at7157,1.0
sco_44428at7157_Anopheles_albimanus,sco44428at7157,1.0
sco_44435at7157_Anopheles_albimanus,sco44435at7157,1.0
sco_44446at7157_Anopheles_albimanus,sco44446at7157,1.0
sco_44468at7157_Anopheles_albimanus,sco44468at7157,1.0
sco_44475at7157_Anopheles_albimanus,sco44475at7157,1.0
sco_44476at7157_Anopheles_albimanus,sco44476at7157,1.0
sco_44486at7157_Anopheles_albimanus,sco44486at7157,1.0
sco_44498at7157_Anopheles_albimanus,sco44498at7157,1.0
sco_444at7157_Anopheles_albimanus,sco444at7157,1.0
sco_44505at7157_Anopheles_albimanus,sco44505at7157,1.0
sco_44514at7157_Anopheles_albimanus,sco44514at7157,1.0
sco_44524at7157_Anopheles_albimanus,sco44524at7157,1.0
sco_44525at7157_Anopheles_albimanus,sco44525at7157,1.0
sco_44528at7157_Anopheles_albimanus,sco44528at7157,1.0
sco_44531at7157_Anopheles_albimanus,sco44531at7157,1.0
sco_44532at7157_Anopheles_albimanus,sco44532at7157,1.0
sco_44536at7157_Anopheles_albimanus,sco44536at7157,1.0
sco_44538at7157_Anopheles_albimanus,sco44538at7157,1.0
sco_44544at7157_Anopheles_albimanus,sco44544at7157,1.0
sco_44549at7157_Anopheles_albimanus,sco44549at7157,1.0
sco_44556at7157_Anopheles_albimanus,sco44556at7157,1.0
sco_44557at7157_Anopheles_albimanus,sco44557at7157,1.0
sco_44561at7157_Anopheles_albimanus,sco44561at7157,1.0
sco_44562at7157_Anopheles_albimanus,sco44562at7157,1.0
sco_44563at7157_Anopheles_albimanus,sco44563at7157,1.0
sco_44567at7157_Anopheles_albimanus,sco44567at7157,1.0
sco_44571at7157_Anopheles_albimanus,sco44571at7157,1.0
sco_44574at7157_Anopheles_albimanus,sco44574at7157,1.0
sco_44577at7157_Anopheles_albimanus,sco44577at7157,1.0
sco_44585at7157_Anopheles_albimanus,sco44585at7157,1.0
sco_44586at7157_Anopheles_albimanus,sco44586at7157,1.0
sco_4458at7157_Anopheles_albimanus,sco4458at7157,1.0
sco_44592at7157_Anopheles_albimanus,sco44592at7157,1.0
sco_44593at7157_Anopheles_albimanus,sco44593at7157,1.0
sco_44594at7157_Anopheles_albimanus,sco44594at7157,1.0
sco_44596at7157_Anopheles_albimanus,sco44596at7157,1.0
sco_44598at7157_Anopheles_albimanus,sco44598at7157,1.0
sco_44602at7157_Anopheles_albimanus,sco44602at7157,1.0
sco_44603at7157_Anopheles_albimanus,sco44603at7157,1.0
sco_44612at7157_Anopheles_albimanus,sco44612at7157,1.0
sco_44615at7157_Anopheles_albimanus,sco44615at7157,1.0
sco_44617at7157_Anopheles_albimanus,sco44617at7157,1.0
